"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.005,0.139,15,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.005,0.956,15,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.005,0.999,15,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.005,0.641,15,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.005,0.994,15,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.002,0.012,0.001,0.001,15,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.002,0.022,0.001,0.001,15,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.002,0.033,0.001,0.001,15,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.002,0.018,0.001,0.001,15,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.002,0.016,0.001,0.001,15,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.225,16,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.631,16,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.313,16,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.613,16,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.012,16,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.003,0.001,0.21,0.001,0.001,16,"raw"
"Int-UMAP","Hausdorff",0.001,0.002,0.001,0.243,0.001,0.001,16,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.003,0.001,0.261,0.001,0.001,16,"raw"
"Int-UMAP","Wasserstein",0.001,0.003,0.001,0.228,0.001,0.001,16,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.003,0.001,0.219,0.001,0.001,16,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.006,0.804,16,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.006,0.998,16,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.006,0.905,16,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.006,0.998,16,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.006,0.082,16,"minP"
"Int-UMAP","Int-Euclidean",0.002,0.007,0.003,0.45,0.001,0.001,16,"minP"
"Int-UMAP","Hausdorff",0.002,0.004,0.003,0.514,0.001,0.001,16,"minP"
"Int-UMAP","Ichino-Yaguchi",0.002,0.007,0.003,0.541,0.001,0.001,16,"minP"
"Int-UMAP","Wasserstein",0.002,0.007,0.003,0.489,0.001,0.001,16,"minP"
"Int-UMAP","Centers-Euclidean",0.002,0.007,0.003,0.47,0.001,0.001,16,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.014,17,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.028,17,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.044,17,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.023,17,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.066,0.001,0.096,0.001,0.001,17,"raw"
"Int-UMAP","Hausdorff",0.001,0.146,0.001,0.628,0.001,0.001,17,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.261,0.001,0.599,0.001,0.001,17,"raw"
"Int-UMAP","Wasserstein",0.001,0.157,0.001,0.523,0.001,0.001,17,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.034,0.001,0.262,0.001,0.001,17,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.005,0.093,17,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.005,0.172,17,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.005,0.247,17,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.005,0.145,17,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.005,0.005,17,"minP"
"Int-UMAP","Int-Euclidean",0.003,0.163,0.003,0.239,0.001,0.001,17,"minP"
"Int-UMAP","Hausdorff",0.003,0.341,0.003,0.916,0.001,0.001,17,"minP"
"Int-UMAP","Ichino-Yaguchi",0.003,0.536,0.003,0.896,0.001,0.001,17,"minP"
"Int-UMAP","Wasserstein",0.003,0.358,0.003,0.854,0.001,0.001,17,"minP"
"Int-UMAP","Centers-Euclidean",0.003,0.09,0.003,0.543,0.001,0.001,17,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.168,18,"raw"
"IMDS","Hausdorff",0.001,0.055,0.001,0.001,0.001,0.961,18,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.007,0.001,0.001,0.001,0.104,18,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.944,18,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.004,0.001,0.001,18,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.005,0.001,0.001,18,"raw"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.004,0.001,0.001,18,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.003,0.001,0.001,18,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"IMDS","Int-Euclidean",0.003,0.003,0.001,0.001,0.005,0.669,18,"minP"
"IMDS","Hausdorff",0.003,0.287,0.001,0.001,0.005,1,18,"minP"
"IMDS","Ichino-Yaguchi",0.003,0.037,0.001,0.001,0.005,0.504,18,"minP"
"IMDS","Wasserstein",0.003,0.003,0.001,0.001,0.005,1,18,"minP"
"IMDS","Centers-Euclidean",0.003,0.003,0.001,0.001,0.005,0.005,18,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.002,0.002,0.001,0.001,18,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.002,0.009,0.001,0.001,18,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.002,0.012,0.001,0.001,18,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.002,0.009,0.001,0.001,18,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.002,0.008,0.001,0.001,18,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.289,19,"raw"
"IMDS","Hausdorff",0.001,0.487,0.001,0.304,0.001,0.863,19,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.025,0.001,0.667,0.001,0.713,19,"raw"
"IMDS","Wasserstein",0.001,0.171,0.001,0.005,0.001,0.351,19,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.099,19,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.018,0.001,0.001,19,"raw"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.025,0.001,0.001,19,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.047,0.001,0.001,19,"raw"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.035,0.001,0.001,19,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.042,0.001,0.001,19,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"IMDS","Int-Euclidean",0.003,0.003,0.003,0.003,0.006,0.879,19,"minP"
"IMDS","Hausdorff",0.003,0.982,0.003,0.844,0.006,0.999,19,"minP"
"IMDS","Ichino-Yaguchi",0.003,0.149,0.003,1,0.006,0.998,19,"minP"
"IMDS","Wasserstein",0.003,0.651,0.003,0.027,0.006,0.923,19,"minP"
"IMDS","Centers-Euclidean",0.003,0.003,0.003,0.003,0.006,0.469,19,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.002,0.051,0.001,0.001,19,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.002,0.066,0.001,0.001,19,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.002,0.121,0.001,0.001,19,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.002,0.094,0.001,0.001,19,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.002,0.115,0.001,0.001,19,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"IMDS","Int-Euclidean",0.001,0.162,0.001,0.016,0.001,0.285,20,"raw"
"IMDS","Hausdorff",0.001,0.569,0.001,0.001,0.001,0.003,20,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.135,0.001,0.062,0.001,0.001,20,"raw"
"IMDS","Wasserstein",0.001,0.006,0.001,0.001,0.001,0.018,20,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.058,0.001,0.001,20,"raw"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.053,0.001,0.001,20,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.079,0.001,0.001,20,"raw"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.069,0.001,0.001,20,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.061,0.001,0.001,20,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
