"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"Int-UMAP","Int-Euclidean",0.001,1,0.001,0.819,0.001,0.526,5,"minP"
"Int-UMAP","Hausdorff",0.001,0.492,0.001,0.558,0.001,0.518,5,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,1,0.001,0.906,0.001,0.997,5,"minP"
"Int-UMAP","Wasserstein",0.001,0.989,0.001,0.846,0.001,0.878,5,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.61,0.001,0.33,0.001,0.07,5,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"SPCA","Int-Euclidean",0.001,0.002,0.001,0.001,0.001,0.001,6,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"raw"
"IMDS","Int-Euclidean",0.26,0.058,0.083,0.001,0.007,0.009,6,"raw"
"IMDS","Hausdorff",0.001,0.042,0.001,0.01,0.001,0.533,6,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.892,6,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.003,0.001,0.395,6,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.777,6,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.414,0.001,0.148,0.001,0.014,6,"raw"
"Int-UMAP","Hausdorff",0.001,0.251,0.001,0.362,0.001,0.004,6,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.06,0.001,0.354,0.001,0.001,6,"raw"
"Int-UMAP","Wasserstein",0.001,0.123,0.001,0.346,0.001,0.001,6,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.694,0.001,0.52,0.001,0.206,6,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"SPCA","Int-Euclidean",0.001,0.007,0.001,0.001,0.001,0.001,6,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,6,"minP"
"IMDS","Int-Euclidean",0.766,0.272,0.354,0.001,0.042,0.057,6,"minP"
"IMDS","Hausdorff",0.001,0.207,0.001,0.055,0.001,0.988,6,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,1,6,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.013,0.001,0.954,6,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,1,6,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.899,0.001,0.5,0.001,0.086,6,"minP"
"Int-UMAP","Hausdorff",0.001,0.701,0.001,0.845,0.001,0.025,6,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.254,0.001,0.834,0.001,0.001,6,"minP"
"Int-UMAP","Wasserstein",0.001,0.441,0.001,0.826,0.001,0.001,6,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.996,0.001,0.949,0.001,0.736,6,"minP"
"C-PCA","Int-Euclidean",0.001,0.012,0.001,0.008,0.001,0.001,7,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"V-PCA","Int-Euclidean",0.001,0.014,0.001,0.01,0.001,0.001,7,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"SPCA","Int-Euclidean",0.001,0.013,0.001,0.004,0.001,0.001,7,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"raw"
"IMDS","Int-Euclidean",0.02,0.886,0.004,0.277,0.001,0.226,7,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.002,0.001,0.626,7,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.007,0.001,0.478,7,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.002,0.001,0.595,7,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.768,7,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.769,0.001,0.245,0.001,0.001,7,"raw"
"Int-UMAP","Hausdorff",0.001,0.059,0.001,0.147,0.001,0.03,7,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.831,0.001,0.867,0.001,1,7,"raw"
"Int-UMAP","Wasserstein",0.001,0.979,0.001,0.9,0.001,0.435,7,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.947,0.001,0.392,0.001,0.119,7,"raw"
"C-PCA","Int-Euclidean",0.001,0.064,0.001,0.039,0.001,0.001,7,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"V-PCA","Int-Euclidean",0.001,0.075,0.001,0.053,0.001,0.001,7,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"SPCA","Int-Euclidean",0.001,0.065,0.001,0.015,0.001,0.001,7,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,7,"minP"
"IMDS","Int-Euclidean",0.117,1,0.022,0.804,0.001,0.81,7,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.008,0.001,0.998,7,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.042,0.001,0.981,7,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.008,0.001,0.994,7,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.999,7,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.999,0.001,0.658,0.001,0.001,7,"minP"
"Int-UMAP","Hausdorff",0.001,0.243,0.001,0.458,0.001,0.163,7,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,1,0.001,0.998,0.001,1,7,"minP"
"Int-UMAP","Wasserstein",0.001,1,0.001,0.999,0.001,0.935,7,"minP"
"Int-UMAP","Centers-Euclidean",0.001,1,0.001,0.857,0.001,0.471,7,"minP"
"C-PCA","Int-Euclidean",0.001,0.007,0.001,0.002,0.001,0.001,8,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"V-PCA","Int-Euclidean",0.001,0.002,0.001,0.003,0.001,0.001,8,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"SPCA","Int-Euclidean",0.001,0.003,0.001,0.004,0.001,0.001,8,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"raw"
"IMDS","Int-Euclidean",0.001,0.032,0.001,0.003,0.001,0.74,8,"raw"
"IMDS","Hausdorff",0.001,0.002,0.001,0.001,0.001,0.909,8,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.115,8,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.714,8,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.493,8,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.73,0.001,0.353,0.001,0.002,8,"raw"
"Int-UMAP","Hausdorff",0.001,0.016,0.001,0.022,0.001,0.001,8,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.73,0.001,0.27,0.001,0.001,8,"raw"
"Int-UMAP","Wasserstein",0.001,0.436,0.001,0.103,0.001,0.001,8,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.508,0.001,0.122,0.001,0.001,8,"raw"
"C-PCA","Int-Euclidean",0.001,0.033,0.001,0.01,0.001,0.001,8,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"V-PCA","Int-Euclidean",0.001,0.009,0.001,0.014,0.001,0.001,8,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"SPCA","Int-Euclidean",0.001,0.013,0.001,0.02,0.001,0.001,8,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,8,"minP"
"IMDS","Int-Euclidean",0.001,0.153,0.001,0.016,0.001,1,8,"minP"
"IMDS","Hausdorff",0.001,0.009,0.001,0.001,0.001,1,8,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.57,8,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,1,8,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.985,8,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.998,0.001,0.778,0.001,0.007,8,"minP"
"Int-UMAP","Hausdorff",0.001,0.061,0.001,0.092,0.001,0.001,8,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.998,0.001,0.687,0.001,0.001,8,"minP"
"Int-UMAP","Wasserstein",0.001,0.886,0.001,0.346,0.001,0.001,8,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.934,0.001,0.397,0.001,0.001,8,"minP"
"C-PCA","Int-Euclidean",0.001,0.005,0.001,0.001,0.001,0.001,9,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"SPCA","Int-Euclidean",0.001,0.003,0.001,0.001,0.001,0.001,9,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"IMDS","Int-Euclidean",0.004,0.022,0.004,0.003,0.001,0.62,9,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.002,0.001,0.915,9,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.003,0.001,0.002,0.001,0.323,9,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.002,0.001,0.614,9,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,1,9,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"raw"
"C-PCA","Int-Euclidean",0.001,0.027,0.001,0.001,0.001,0.001,9,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"SPCA","Int-Euclidean",0.001,0.013,0.001,0.001,0.001,0.001,9,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"IMDS","Int-Euclidean",0.022,0.123,0.021,0.014,0.001,0.999,9,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.007,0.001,1,9,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.016,0.001,0.007,0.001,0.909,9,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.007,0.001,0.998,9,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,1,9,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,9,"minP"
"C-PCA","Int-Euclidean",0.001,0.003,0.001,0.001,0.001,0.001,10,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"V-PCA","Int-Euclidean",0.001,0.002,0.001,0.002,0.001,0.001,10,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"SPCA","Int-Euclidean",0.001,0.004,0.001,0.003,0.001,0.001,10,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"IMDS","Int-Euclidean",0.001,0.085,0.001,0.001,0.001,0.29,10,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.647,10,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.37,10,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.11,10,"raw"
"IMDS","Centers-Euclidean",0.001,0.021,0.001,0.001,0.001,0.627,10,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.506,10,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.758,10,"raw"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.003,10,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"raw"
"C-PCA","Int-Euclidean",0.001,0.015,0.001,0.001,0.001,0.001,10,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"V-PCA","Int-Euclidean",0.001,0.008,0.001,0.008,0.001,0.001,10,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"SPCA","Int-Euclidean",0.001,0.018,0.001,0.015,0.001,0.001,10,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"IMDS","Int-Euclidean",0.001,0.366,0.001,0.001,0.001,0.883,10,"minP"
